,loss,step,model,assignment,alpha,iteration
11244,4123.1435546875,880,BiAA,soft,0.0,14
11245,4121.29150390625,900,BiAA,soft,0.0,14
11246,4119.53515625,920,BiAA,soft,0.0,14
11247,4117.87255859375,940,BiAA,soft,0.0,14
11248,4116.27392578125,960,BiAA,soft,0.0,14
11249,4114.69140625,980,BiAA,soft,0.0,14
11250,4113.052734375,1000,BiAA,soft,0.0,14
11251,4111.22412109375,1020,BiAA,soft,0.0,14
11252,4109.1162109375,1040,BiAA,soft,0.0,14
11253,4106.7626953125,1060,BiAA,soft,0.0,14
11254,4103.76611328125,1080,BiAA,soft,0.0,14
11255,4099.2080078125,1100,BiAA,soft,0.0,14
11256,4091.765869140625,1120,BiAA,soft,0.0,14
11257,4081.544677734375,1140,BiAA,soft,0.0,14
11258,4069.24658203125,1160,BiAA,soft,0.0,14
11259,4055.6318359375,1180,BiAA,soft,0.0,14
11260,4046.487060546875,1200,BiAA,soft,0.0,14
11261,4040.505859375,1220,BiAA,soft,0.0,14
11262,4033.69921875,1240,BiAA,soft,0.0,14
11263,4023.733154296875,1260,BiAA,soft,0.0,14
11264,3993.64404296875,1280,BiAA,soft,0.0,14
11265,3916.87890625,1300,BiAA,soft,0.0,14
11266,3838.939208984375,1320,BiAA,soft,0.0,14
11267,3799.3994140625,1340,BiAA,soft,0.0,14
11268,3776.7958984375,1360,BiAA,soft,0.0,14
11269,3723.925537109375,1380,BiAA,soft,0.0,14
11270,3685.59326171875,1400,BiAA,soft,0.0,14
11271,3678.060791015625,1420,BiAA,soft,0.0,14
11272,3661.66357421875,1440,BiAA,soft,0.0,14
11273,3638.760498046875,1460,BiAA,soft,0.0,14
11274,3610.28662109375,1480,BiAA,soft,0.0,14
11275,3569.6591796875,1500,BiAA,soft,0.0,14
11276,3536.73974609375,1520,BiAA,soft,0.0,14
11277,3531.33349609375,1540,BiAA,soft,0.0,14
11278,3529.3701171875,1560,BiAA,soft,0.0,14
11279,3527.5068359375,1580,BiAA,soft,0.0,14
11280,3525.58349609375,1600,BiAA,soft,0.0,14
11281,3523.577880859375,1620,BiAA,soft,0.0,14
11282,3522.08154296875,1640,BiAA,soft,0.0,14
11283,3520.8837890625,1660,BiAA,soft,0.0,14
11284,3519.54931640625,1680,BiAA,soft,0.0,14
11285,3517.83544921875,1700,BiAA,soft,0.0,14
11286,3515.7705078125,1720,BiAA,soft,0.0,14
11287,3513.85498046875,1740,BiAA,soft,0.0,14
11288,3511.14208984375,1760,BiAA,soft,0.0,14
11289,3508.96044921875,1780,BiAA,soft,0.0,14
11290,3507.87744140625,1800,BiAA,soft,0.0,14
11291,3506.8837890625,1820,BiAA,soft,0.0,14
11292,3505.50634765625,1840,BiAA,soft,0.0,14
11293,3504.27099609375,1860,BiAA,soft,0.0,14
11294,3503.16455078125,1880,BiAA,soft,0.0,14
11295,3502.33203125,1900,BiAA,soft,0.0,14
11296,3501.88720703125,1920,BiAA,soft,0.0,14
11297,3501.517578125,1940,BiAA,soft,0.0,14
11298,3501.107421875,1960,BiAA,soft,0.0,14
11299,3500.6298828125,1980,BiAA,soft,0.0,14
11300,3501.71484375,0,SBM,soft,0.0,14
11301,3492.59765625,20,SBM,soft,0.0,14
11302,3491.1337890625,40,SBM,soft,0.0,14
11303,3490.26513671875,60,SBM,soft,0.0,14
11304,3489.60205078125,80,SBM,soft,0.0,14
11305,3489.0703125,100,SBM,soft,0.0,14
11306,3488.630859375,120,SBM,soft,0.0,14
11307,3488.263671875,140,SBM,soft,0.0,14
11308,3487.95361328125,160,SBM,soft,0.0,14
11309,3487.68994140625,180,SBM,soft,0.0,14
11310,3487.46435546875,200,SBM,soft,0.0,14
11311,3487.269775390625,220,SBM,soft,0.0,14
11312,3487.1005859375,240,SBM,soft,0.0,14
11313,3486.9521484375,260,SBM,soft,0.0,14
11314,3486.8212890625,280,SBM,soft,0.0,14
11315,3486.705078125,300,SBM,soft,0.0,14
11316,3486.60107421875,320,SBM,soft,0.0,14
11317,3486.50732421875,340,SBM,soft,0.0,14
11318,3486.42333984375,360,SBM,soft,0.0,14
11319,3486.346923828125,380,SBM,soft,0.0,14
11320,3486.27734375,400,SBM,soft,0.0,14
11321,3486.2138671875,420,SBM,soft,0.0,14
11322,3486.155517578125,440,SBM,soft,0.0,14
11323,3486.1015625,460,SBM,soft,0.0,14
11324,3486.0517578125,480,SBM,soft,0.0,14
11325,3486.00537109375,500,SBM,soft,0.0,14
11326,3485.9619140625,520,SBM,soft,0.0,14
11327,3485.921875,540,SBM,soft,0.0,14
11328,3485.88427734375,560,SBM,soft,0.0,14
11329,3485.84912109375,580,SBM,soft,0.0,14
11330,3485.81640625,600,SBM,soft,0.0,14
11331,3485.78564453125,620,SBM,soft,0.0,14
11332,3485.757080078125,640,SBM,soft,0.0,14
11333,3485.730224609375,660,SBM,soft,0.0,14
11334,3485.705078125,680,SBM,soft,0.0,14
11335,3485.681640625,700,SBM,soft,0.0,14
11336,3485.6591796875,720,SBM,soft,0.0,14
11337,3485.63818359375,740,SBM,soft,0.0,14
11338,3485.61865234375,760,SBM,soft,0.0,14
11339,3485.599853515625,780,SBM,soft,0.0,14
11340,3485.582275390625,800,SBM,soft,0.0,14
11341,3485.5654296875,820,SBM,soft,0.0,14
11342,3485.5498046875,840,SBM,soft,0.0,14
11343,3485.53466796875,860,SBM,soft,0.0,14
11344,3485.5205078125,880,SBM,soft,0.0,14
11345,3485.507080078125,900,SBM,soft,0.0,14
11346,3485.494140625,920,SBM,soft,0.0,14
11347,3485.482421875,940,SBM,soft,0.0,14
11348,3485.470703125,960,SBM,soft,0.0,14
11349,3485.459716796875,980,SBM,soft,0.0,14
11350,3485.448974609375,1000,SBM,soft,0.0,14
11351,3485.43896484375,1020,SBM,soft,0.0,14
11352,3485.429443359375,1040,SBM,soft,0.0,14
11353,3485.42041015625,1060,SBM,soft,0.0,14
11354,3485.41162109375,1080,SBM,soft,0.0,14
11355,3485.403076171875,1100,SBM,soft,0.0,14
11356,3485.39501953125,1120,SBM,soft,0.0,14
11357,3485.387451171875,1140,SBM,soft,0.0,14
11358,3485.3798828125,1160,SBM,soft,0.0,14
11359,3485.373046875,1180,SBM,soft,0.0,14
11360,3485.365966796875,1200,SBM,soft,0.0,14
11361,3485.359375,1220,SBM,soft,0.0,14
11362,3485.35302734375,1240,SBM,soft,0.0,14
11363,3485.34716796875,1260,SBM,soft,0.0,14
11364,3485.34130859375,1280,SBM,soft,0.0,14
11365,3485.335693359375,1300,SBM,soft,0.0,14
11366,3485.330078125,1320,SBM,soft,0.0,14
11367,3485.32470703125,1340,SBM,soft,0.0,14
11368,3485.31982421875,1360,SBM,soft,0.0,14
11369,3485.31494140625,1380,SBM,soft,0.0,14
11370,3485.310302734375,1400,SBM,soft,0.0,14
11371,3485.3056640625,1420,SBM,soft,0.0,14
11372,3485.30126953125,1440,SBM,soft,0.0,14
11373,3485.297119140625,1460,SBM,soft,0.0,14
11374,3485.29296875,1480,SBM,soft,0.0,14
11375,3485.2890625,1500,SBM,soft,0.0,14
11376,3485.28515625,1520,SBM,soft,0.0,14
11377,3485.281494140625,1540,SBM,soft,0.0,14
11378,3485.27783203125,1560,SBM,soft,0.0,14
11379,3485.2744140625,1580,SBM,soft,0.0,14
11380,3485.27099609375,1600,SBM,soft,0.0,14
11381,3485.267822265625,1620,SBM,soft,0.0,14
11382,3485.2646484375,1640,SBM,soft,0.0,14
11383,3485.26171875,1660,SBM,soft,0.0,14
11384,3485.258544921875,1680,SBM,soft,0.0,14
11385,3485.255859375,1700,SBM,soft,0.0,14
11386,3485.2529296875,1720,SBM,soft,0.0,14
11387,3485.25,1740,SBM,soft,0.0,14
11388,3485.24755859375,1760,SBM,soft,0.0,14
11389,3485.244873046875,1780,SBM,soft,0.0,14
11390,3485.242431640625,1800,SBM,soft,0.0,14
11391,3485.23974609375,1820,SBM,soft,0.0,14
11392,3485.237548828125,1840,SBM,soft,0.0,14
11393,3485.235107421875,1860,SBM,soft,0.0,14
11394,3485.23291015625,1880,SBM,soft,0.0,14
11395,3485.230712890625,1900,SBM,soft,0.0,14
11396,3485.228759765625,1920,SBM,soft,0.0,14
11397,3485.22705078125,1940,SBM,soft,0.0,14
11398,3485.224609375,1960,SBM,soft,0.0,14
11399,3485.22265625,1980,SBM,soft,0.0,14
11400,6790.169921875,0,DBiAA,soft,0.0,14
11401,6391.1123046875,20,DBiAA,soft,0.0,14
11402,6064.83349609375,40,DBiAA,soft,0.0,14
11403,5800.650390625,60,DBiAA,soft,0.0,14
11404,5576.1748046875,80,DBiAA,soft,0.0,14
11405,5380.93408203125,100,DBiAA,soft,0.0,14
11406,5236.037109375,120,DBiAA,soft,0.0,14
11407,5133.67724609375,140,DBiAA,soft,0.0,14
11408,5043.5048828125,160,DBiAA,soft,0.0,14
11409,4918.162109375,180,DBiAA,soft,0.0,14
11410,4672.7998046875,200,DBiAA,soft,0.0,14
11411,4335.73046875,220,DBiAA,soft,0.0,14
11412,4073.71435546875,240,DBiAA,soft,0.0,14
11413,3898.95166015625,260,DBiAA,soft,0.0,14
11414,3772.8427734375,280,DBiAA,soft,0.0,14
11415,3686.58984375,300,DBiAA,soft,0.0,14
11416,3632.75390625,320,DBiAA,soft,0.0,14
11417,3599.12158203125,340,DBiAA,soft,0.0,14
11418,3576.489990234375,360,DBiAA,soft,0.0,14
11419,3561.39501953125,380,DBiAA,soft,0.0,14
11420,3549.865234375,400,DBiAA,soft,0.0,14
11421,3540.490234375,420,DBiAA,soft,0.0,14
11422,3532.805908203125,440,DBiAA,soft,0.0,14
11423,3526.67724609375,460,DBiAA,soft,0.0,14
11424,3521.398681640625,480,DBiAA,soft,0.0,14
11425,3516.69873046875,500,DBiAA,soft,0.0,14
11426,3512.634765625,520,DBiAA,soft,0.0,14
11427,3508.992919921875,540,DBiAA,soft,0.0,14
11428,3505.992919921875,560,DBiAA,soft,0.0,14
11429,3503.29541015625,580,DBiAA,soft,0.0,14
11430,3500.813720703125,600,DBiAA,soft,0.0,14
11431,3498.520751953125,620,DBiAA,soft,0.0,14
11432,3496.432861328125,640,DBiAA,soft,0.0,14
11433,3494.59326171875,660,DBiAA,soft,0.0,14
11434,3492.91455078125,680,DBiAA,soft,0.0,14
11435,3491.348876953125,700,DBiAA,soft,0.0,14
11436,3489.861328125,720,DBiAA,soft,0.0,14
11437,3488.48193359375,740,DBiAA,soft,0.0,14
11438,3487.166015625,760,DBiAA,soft,0.0,14
11439,3485.907470703125,780,DBiAA,soft,0.0,14
11440,3484.732421875,800,DBiAA,soft,0.0,14
11441,3483.64404296875,820,DBiAA,soft,0.0,14
11442,3482.629638671875,840,DBiAA,soft,0.0,14
11443,3481.6787109375,860,DBiAA,soft,0.0,14
11444,3480.78125,880,DBiAA,soft,0.0,14
11445,3479.92431640625,900,DBiAA,soft,0.0,14
11446,3479.095703125,920,DBiAA,soft,0.0,14
11447,3478.284912109375,940,DBiAA,soft,0.0,14
11448,3477.493896484375,960,DBiAA,soft,0.0,14
11449,3476.731201171875,980,DBiAA,soft,0.0,14
11450,3475.99658203125,1000,DBiAA,soft,0.0,14
11451,3475.29736328125,1020,DBiAA,soft,0.0,14
11452,3474.634521484375,1040,DBiAA,soft,0.0,14
11453,3473.99560546875,1060,DBiAA,soft,0.0,14
11454,3473.37646484375,1080,DBiAA,soft,0.0,14
11455,3472.780029296875,1100,DBiAA,soft,0.0,14
11456,3472.212158203125,1120,DBiAA,soft,0.0,14
11457,3471.671875,1140,DBiAA,soft,0.0,14
11458,3471.154296875,1160,DBiAA,soft,0.0,14
11459,3470.65673828125,1180,DBiAA,soft,0.0,14
11460,3470.17626953125,1200,DBiAA,soft,0.0,14
11461,3469.7099609375,1220,DBiAA,soft,0.0,14
11462,3469.255615234375,1240,DBiAA,soft,0.0,14
11463,3468.8095703125,1260,DBiAA,soft,0.0,14
11464,3468.368408203125,1280,DBiAA,soft,0.0,14
11465,3467.927490234375,1300,DBiAA,soft,0.0,14
11466,3467.480712890625,1320,DBiAA,soft,0.0,14
11467,3467.0185546875,1340,DBiAA,soft,0.0,14
11468,3466.52587890625,1360,DBiAA,soft,0.0,14
11469,3465.9794921875,1380,DBiAA,soft,0.0,14
11470,3465.36767578125,1400,DBiAA,soft,0.0,14
11471,3464.71044921875,1420,DBiAA,soft,0.0,14
11472,3464.0185546875,1440,DBiAA,soft,0.0,14
11473,3463.291748046875,1460,DBiAA,soft,0.0,14
11474,3462.525146484375,1480,DBiAA,soft,0.0,14
11475,3461.72607421875,1500,DBiAA,soft,0.0,14
11476,3460.929931640625,1520,DBiAA,soft,0.0,14
11477,3460.203857421875,1540,DBiAA,soft,0.0,14
11478,3459.60205078125,1560,DBiAA,soft,0.0,14
11479,3459.1142578125,1580,DBiAA,soft,0.0,14
11480,3458.70361328125,1600,DBiAA,soft,0.0,14
11481,3458.34130859375,1620,DBiAA,soft,0.0,14
11482,3458.01171875,1640,DBiAA,soft,0.0,14
11483,3457.70703125,1660,DBiAA,soft,0.0,14
11484,3457.421630859375,1680,DBiAA,soft,0.0,14
11485,3457.15185546875,1700,DBiAA,soft,0.0,14
11486,3456.89501953125,1720,DBiAA,soft,0.0,14
11487,3456.6494140625,1740,DBiAA,soft,0.0,14
11488,3456.4140625,1760,DBiAA,soft,0.0,14
11489,3456.18701171875,1780,DBiAA,soft,0.0,14
11490,3455.967529296875,1800,DBiAA,soft,0.0,14
11491,3455.754638671875,1820,DBiAA,soft,0.0,14
11492,3455.546875,1840,DBiAA,soft,0.0,14
11493,3455.343017578125,1860,DBiAA,soft,0.0,14
11494,3455.14208984375,1880,DBiAA,soft,0.0,14
11495,3454.943359375,1900,DBiAA,soft,0.0,14
11496,3454.74560546875,1920,DBiAA,soft,0.0,14
11497,3454.548095703125,1940,DBiAA,soft,0.0,14
11498,3454.35009765625,1960,DBiAA,soft,0.0,14
11499,3454.150634765625,1980,DBiAA,soft,0.0,14
11500,4001.14306640625,0,DSBM,soft,0.0,14
11501,3871.7890625,20,DSBM,soft,0.0,14
11502,3788.96484375,40,DSBM,soft,0.0,14
11503,3734.654296875,60,DSBM,soft,0.0,14
11504,3696.01806640625,80,DSBM,soft,0.0,14
11505,3665.61767578125,100,DSBM,soft,0.0,14
11506,3639.66845703125,120,DSBM,soft,0.0,14
11507,3615.6953125,140,DSBM,soft,0.0,14
11508,3591.5830078125,160,DSBM,soft,0.0,14
11509,3565.0400390625,180,DSBM,soft,0.0,14
11510,3534.9453125,200,DSBM,soft,0.0,14
11511,3505.8369140625,220,DSBM,soft,0.0,14
11512,3485.561279296875,240,DSBM,soft,0.0,14
11513,3475.205322265625,260,DSBM,soft,0.0,14
11514,3470.21240234375,280,DSBM,soft,0.0,14
11515,3466.974365234375,300,DSBM,soft,0.0,14
11516,3464.283447265625,320,DSBM,soft,0.0,14
11517,3461.514404296875,340,DSBM,soft,0.0,14
11518,3458.1767578125,360,DSBM,soft,0.0,14
11519,3455.74365234375,380,DSBM,soft,0.0,14
11520,3454.44970703125,400,DSBM,soft,0.0,14
11521,3453.2548828125,420,DSBM,soft,0.0,14
11522,3452.08740234375,440,DSBM,soft,0.0,14
11523,3450.90673828125,460,DSBM,soft,0.0,14
11524,3449.792236328125,480,DSBM,soft,0.0,14
11525,3448.8603515625,500,DSBM,soft,0.0,14
11526,3448.08447265625,520,DSBM,soft,0.0,14
11527,3447.3369140625,540,DSBM,soft,0.0,14
11528,3446.51513671875,560,DSBM,soft,0.0,14
11529,3445.303466796875,580,DSBM,soft,0.0,14
11530,3442.4677734375,600,DSBM,soft,0.0,14
11531,3439.3525390625,620,DSBM,soft,0.0,14
11532,3438.348876953125,640,DSBM,soft,0.0,14
11533,3437.607177734375,660,DSBM,soft,0.0,14
11534,3437.025390625,680,DSBM,soft,0.0,14
11535,3436.498291015625,700,DSBM,soft,0.0,14
11536,3435.982666015625,720,DSBM,soft,0.0,14
11537,3435.4599609375,740,DSBM,soft,0.0,14
11538,3434.906494140625,760,DSBM,soft,0.0,14
11539,3434.34326171875,780,DSBM,soft,0.0,14
11540,3433.7763671875,800,DSBM,soft,0.0,14
11541,3433.1875,820,DSBM,soft,0.0,14
11542,3432.55078125,840,DSBM,soft,0.0,14
11543,3431.853515625,860,DSBM,soft,0.0,14
11544,3431.15576171875,880,DSBM,soft,0.0,14
11545,3430.458984375,900,DSBM,soft,0.0,14
11546,3429.734130859375,920,DSBM,soft,0.0,14
11547,3429.00390625,940,DSBM,soft,0.0,14
11548,3428.277587890625,960,DSBM,soft,0.0,14
11549,3427.5546875,980,DSBM,soft,0.0,14
11550,3426.829345703125,1000,DSBM,soft,0.0,14
11551,3426.091552734375,1020,DSBM,soft,0.0,14
11552,3425.339111328125,1040,DSBM,soft,0.0,14
11553,3424.53759765625,1060,DSBM,soft,0.0,14
11554,3423.674072265625,1080,DSBM,soft,0.0,14
11555,3422.956787109375,1100,DSBM,soft,0.0,14
11556,3422.3330078125,1120,DSBM,soft,0.0,14
11557,3421.767578125,1140,DSBM,soft,0.0,14
11558,3421.24365234375,1160,DSBM,soft,0.0,14
11559,3420.73828125,1180,DSBM,soft,0.0,14
11560,3420.2001953125,1200,DSBM,soft,0.0,14
11561,3419.626220703125,1220,DSBM,soft,0.0,14
11562,3419.150634765625,1240,DSBM,soft,0.0,14
11563,3418.68701171875,1260,DSBM,soft,0.0,14
11564,3418.25927734375,1280,DSBM,soft,0.0,14
11565,3417.8896484375,1300,DSBM,soft,0.0,14
11566,3417.58349609375,1320,DSBM,soft,0.0,14
11567,3417.333984375,1340,DSBM,soft,0.0,14
11568,3417.126708984375,1360,DSBM,soft,0.0,14
11569,3416.947265625,1380,DSBM,soft,0.0,14
11570,3416.787109375,1400,DSBM,soft,0.0,14
11571,3416.63525390625,1420,DSBM,soft,0.0,14
11572,3416.48046875,1440,DSBM,soft,0.0,14
11573,3416.323486328125,1460,DSBM,soft,0.0,14
11574,3416.179931640625,1480,DSBM,soft,0.0,14
11575,3416.050537109375,1500,DSBM,soft,0.0,14
11576,3415.93359375,1520,DSBM,soft,0.0,14
11577,3415.824951171875,1540,DSBM,soft,0.0,14
11578,3415.71875,1560,DSBM,soft,0.0,14
11579,3415.60205078125,1580,DSBM,soft,0.0,14
11580,3415.44482421875,1600,DSBM,soft,0.0,14
11581,3415.21142578125,1620,DSBM,soft,0.0,14
11582,3415.00537109375,1640,DSBM,soft,0.0,14
11583,3414.794921875,1660,DSBM,soft,0.0,14
11584,3414.611328125,1680,DSBM,soft,0.0,14
11585,3414.416015625,1700,DSBM,soft,0.0,14
11586,3414.2412109375,1720,DSBM,soft,0.0,14
11587,3414.06298828125,1740,DSBM,soft,0.0,14
11588,3413.835205078125,1760,DSBM,soft,0.0,14
11589,3413.59765625,1780,DSBM,soft,0.0,14
11590,3413.38037109375,1800,DSBM,soft,0.0,14
11591,3413.181640625,1820,DSBM,soft,0.0,14
11592,3412.990966796875,1840,DSBM,soft,0.0,14
11593,3412.8115234375,1860,DSBM,soft,0.0,14
11594,3412.64990234375,1880,DSBM,soft,0.0,14
11595,3412.5087890625,1900,DSBM,soft,0.0,14
11596,3412.38720703125,1920,DSBM,soft,0.0,14
11597,3412.28369140625,1940,DSBM,soft,0.0,14
11598,3412.1953125,1960,DSBM,soft,0.0,14
11599,3412.11865234375,1980,DSBM,soft,0.0,14
11600,6211.05810546875,0,BiAA,hard,0.0,14
11601,5662.58984375,20,BiAA,hard,0.0,14
11602,5184.8046875,40,BiAA,hard,0.0,14
11603,4715.42724609375,60,BiAA,hard,0.0,14
11604,4334.9990234375,80,BiAA,hard,0.0,14
11605,4077.3125,100,BiAA,hard,0.0,14
11606,3919.07763671875,120,BiAA,hard,0.0,14
11607,3825.3525390625,140,BiAA,hard,0.0,14
11608,3769.53759765625,160,BiAA,hard,0.0,14
11609,3736.598388671875,180,BiAA,hard,0.0,14
11610,3716.59228515625,200,BiAA,hard,0.0,14
11611,3701.81787109375,220,BiAA,hard,0.0,14
11612,3689.5068359375,240,BiAA,hard,0.0,14
11613,3679.934326171875,260,BiAA,hard,0.0,14
11614,3675.14599609375,280,BiAA,hard,0.0,14
11615,3672.40478515625,300,BiAA,hard,0.0,14
11616,3670.738525390625,320,BiAA,hard,0.0,14
11617,3669.693359375,340,BiAA,hard,0.0,14
11618,3668.93994140625,360,BiAA,hard,0.0,14
11619,3668.32373046875,380,BiAA,hard,0.0,14
11620,3667.75537109375,400,BiAA,hard,0.0,14
11621,3667.37158203125,420,BiAA,hard,0.0,14
11622,3667.1259765625,440,BiAA,hard,0.0,14
11623,3666.9736328125,460,BiAA,hard,0.0,14
11624,3666.88037109375,480,BiAA,hard,0.0,14
11625,3666.82373046875,500,BiAA,hard,0.0,14
11626,3666.78955078125,520,BiAA,hard,0.0,14
11627,3666.76904296875,540,BiAA,hard,0.0,14
11628,3666.757080078125,560,BiAA,hard,0.0,14
11629,3666.749755859375,580,BiAA,hard,0.0,14
11630,3666.7451171875,600,BiAA,hard,0.0,14
11631,3666.742919921875,620,BiAA,hard,0.0,14
11632,3666.7080078125,640,BiAA,hard,0.0,14
11633,3666.6923828125,660,BiAA,hard,0.0,14
11634,3666.68408203125,680,BiAA,hard,0.0,14
11635,3666.679443359375,700,BiAA,hard,0.0,14
11636,3666.67724609375,720,BiAA,hard,0.0,14
11637,3666.67578125,740,BiAA,hard,0.0,14
11638,3666.67529296875,760,BiAA,hard,0.0,14
11639,3666.675048828125,780,BiAA,hard,0.0,14
11640,3666.6748046875,800,BiAA,hard,0.0,14
11641,3666.6748046875,820,BiAA,hard,0.0,14
11642,3666.674560546875,840,BiAA,hard,0.0,14
11643,3666.674560546875,860,BiAA,hard,0.0,14
11644,3666.6748046875,880,BiAA,hard,0.0,14
11645,3666.6748046875,900,BiAA,hard,0.0,14
11646,3666.6748046875,920,BiAA,hard,0.0,14
11647,3666.6748046875,940,BiAA,hard,0.0,14
11648,3666.6748046875,960,BiAA,hard,0.0,14
11649,3666.6748046875,980,BiAA,hard,0.0,14
11650,3666.6748046875,1000,BiAA,hard,0.0,14
11651,3666.6748046875,1020,BiAA,hard,0.0,14
11652,3666.6748046875,1040,BiAA,hard,0.0,14
11653,3666.6748046875,1060,BiAA,hard,0.0,14
11654,3666.674560546875,1080,BiAA,hard,0.0,14
11655,3666.674560546875,1100,BiAA,hard,0.0,14
11656,3666.6748046875,1120,BiAA,hard,0.0,14
11657,3666.6748046875,1140,BiAA,hard,0.0,14
11658,3666.6748046875,1160,BiAA,hard,0.0,14
11659,3666.6748046875,1180,BiAA,hard,0.0,14
11660,3666.6748046875,1200,BiAA,hard,0.0,14
11661,3666.6748046875,1220,BiAA,hard,0.0,14
11662,3666.6748046875,1240,BiAA,hard,0.0,14
11663,3666.6748046875,1260,BiAA,hard,0.0,14
11664,3666.6748046875,1280,BiAA,hard,0.0,14
11665,3666.6748046875,1300,BiAA,hard,0.0,14
11666,3666.6748046875,1320,BiAA,hard,0.0,14
11667,3666.6748046875,1340,BiAA,hard,0.0,14
11668,3666.6748046875,1360,BiAA,hard,0.0,14
11669,3666.6748046875,1380,BiAA,hard,0.0,14
11670,3666.6748046875,1400,BiAA,hard,0.0,14
11671,3666.6748046875,1420,BiAA,hard,0.0,14
11672,3666.6748046875,1440,BiAA,hard,0.0,14
11673,3666.6748046875,1460,BiAA,hard,0.0,14
11674,3666.6748046875,1480,BiAA,hard,0.0,14
11675,3666.6748046875,1500,BiAA,hard,0.0,14
11676,3666.6748046875,1520,BiAA,hard,0.0,14
11677,3666.6748046875,1540,BiAA,hard,0.0,14
11678,3666.6748046875,1560,BiAA,hard,0.0,14
11679,3666.6748046875,1580,BiAA,hard,0.0,14
11680,3666.6748046875,1600,BiAA,hard,0.0,14
11681,3666.6748046875,1620,BiAA,hard,0.0,14
11682,3666.6748046875,1640,BiAA,hard,0.0,14
11683,3666.6748046875,1660,BiAA,hard,0.0,14
11684,3666.6748046875,1680,BiAA,hard,0.0,14
11685,3666.6748046875,1700,BiAA,hard,0.0,14
11686,3666.6748046875,1720,BiAA,hard,0.0,14
11687,3666.6748046875,1740,BiAA,hard,0.0,14
11688,3666.6748046875,1760,BiAA,hard,0.0,14
11689,3666.6748046875,1780,BiAA,hard,0.0,14
11690,3666.6748046875,1800,BiAA,hard,0.0,14
11691,3666.6748046875,1820,BiAA,hard,0.0,14
11692,3666.6748046875,1840,BiAA,hard,0.0,14
11693,3666.6748046875,1860,BiAA,hard,0.0,14
11694,3666.6748046875,1880,BiAA,hard,0.0,14
11695,3666.6748046875,1900,BiAA,hard,0.0,14
11696,3666.6748046875,1920,BiAA,hard,0.0,14
11697,3666.6748046875,1940,BiAA,hard,0.0,14
11698,3666.6748046875,1960,BiAA,hard,0.0,14
11699,3666.6748046875,1980,BiAA,hard,0.0,14
11700,3666.6748046875,0,SBM,hard,0.0,14
11701,3666.677490234375,20,SBM,hard,0.0,14
11702,3666.675048828125,40,SBM,hard,0.0,14
11703,3666.6748046875,60,SBM,hard,0.0,14
11704,3666.6748046875,80,SBM,hard,0.0,14
11705,3666.6748046875,100,SBM,hard,0.0,14
11706,3666.6748046875,120,SBM,hard,0.0,14
11707,3666.6748046875,140,SBM,hard,0.0,14
11708,3666.6748046875,160,SBM,hard,0.0,14
11709,3666.6748046875,180,SBM,hard,0.0,14
11710,3666.6748046875,200,SBM,hard,0.0,14
11711,3666.6748046875,220,SBM,hard,0.0,14
11712,3666.6748046875,240,SBM,hard,0.0,14
11713,3666.6748046875,260,SBM,hard,0.0,14
11714,3666.6748046875,280,SBM,hard,0.0,14
11715,3666.674560546875,300,SBM,hard,0.0,14
11716,3666.6748046875,320,SBM,hard,0.0,14
11717,3666.6748046875,340,SBM,hard,0.0,14
11718,3666.6748046875,360,SBM,hard,0.0,14
11719,3666.6748046875,380,SBM,hard,0.0,14
11720,3666.6748046875,400,SBM,hard,0.0,14
11721,3666.6748046875,420,SBM,hard,0.0,14
11722,3666.6748046875,440,SBM,hard,0.0,14
11723,3666.6748046875,460,SBM,hard,0.0,14
11724,3666.6748046875,480,SBM,hard,0.0,14
11725,3666.6748046875,500,SBM,hard,0.0,14
11726,3666.6748046875,520,SBM,hard,0.0,14
11727,3666.6748046875,540,SBM,hard,0.0,14
11728,3666.6748046875,560,SBM,hard,0.0,14
11729,3666.6748046875,580,SBM,hard,0.0,14
11730,3666.6748046875,600,SBM,hard,0.0,14
11731,3666.6748046875,620,SBM,hard,0.0,14
11732,3666.6748046875,640,SBM,hard,0.0,14
11733,3666.6748046875,660,SBM,hard,0.0,14
11734,3666.6748046875,680,SBM,hard,0.0,14
11735,3666.6748046875,700,SBM,hard,0.0,14
11736,3666.6748046875,720,SBM,hard,0.0,14
11737,3666.6748046875,740,SBM,hard,0.0,14
11738,3666.6748046875,760,SBM,hard,0.0,14
11739,3666.6748046875,780,SBM,hard,0.0,14
11740,3666.6748046875,800,SBM,hard,0.0,14
11741,3666.6748046875,820,SBM,hard,0.0,14
11742,3666.6748046875,840,SBM,hard,0.0,14
11743,3666.6748046875,860,SBM,hard,0.0,14
11744,3666.6748046875,880,SBM,hard,0.0,14
11745,3666.6748046875,900,SBM,hard,0.0,14
11746,3666.6748046875,920,SBM,hard,0.0,14
11747,3666.6748046875,940,SBM,hard,0.0,14
11748,3666.6748046875,960,SBM,hard,0.0,14
11749,3666.6748046875,980,SBM,hard,0.0,14
11750,3666.6748046875,1000,SBM,hard,0.0,14
11751,3666.6748046875,1020,SBM,hard,0.0,14
11752,3666.6748046875,1040,SBM,hard,0.0,14
11753,3666.6748046875,1060,SBM,hard,0.0,14
11754,3666.6748046875,1080,SBM,hard,0.0,14
11755,3666.6748046875,1100,SBM,hard,0.0,14
11756,3666.6748046875,1120,SBM,hard,0.0,14
11757,3666.6748046875,1140,SBM,hard,0.0,14
