,loss,step,model,assignment,k,iteration
19418,2068.395263671875,360,SBM,soft,6,1
19419,2068.395263671875,380,SBM,soft,6,1
19420,2068.395263671875,400,SBM,soft,6,1
19421,2068.395263671875,420,SBM,soft,6,1
19422,2068.395263671875,440,SBM,soft,6,1
19423,2068.39501953125,460,SBM,soft,6,1
19424,2068.395263671875,480,SBM,soft,6,1
19425,2068.39501953125,500,SBM,soft,6,1
19426,2068.39501953125,520,SBM,soft,6,1
19427,2068.39501953125,540,SBM,soft,6,1
19428,2068.39501953125,560,SBM,soft,6,1
19429,2068.39501953125,580,SBM,soft,6,1
19430,2068.39501953125,600,SBM,soft,6,1
19431,2068.39501953125,620,SBM,soft,6,1
19432,2068.39501953125,640,SBM,soft,6,1
19433,2068.39501953125,660,SBM,soft,6,1
19434,2068.39501953125,680,SBM,soft,6,1
19435,2068.39501953125,700,SBM,soft,6,1
19436,2068.39501953125,720,SBM,soft,6,1
19437,2068.39501953125,740,SBM,soft,6,1
19438,2068.39501953125,760,SBM,soft,6,1
19439,2068.39501953125,780,SBM,soft,6,1
19440,2068.39501953125,800,SBM,soft,6,1
19441,2068.39501953125,820,SBM,soft,6,1
19442,2068.394775390625,840,SBM,soft,6,1
19443,2068.39501953125,860,SBM,soft,6,1
19444,2068.39501953125,880,SBM,soft,6,1
19445,2068.39501953125,900,SBM,soft,6,1
19446,2068.394775390625,920,SBM,soft,6,1
19447,2068.39501953125,940,SBM,soft,6,1
19448,2068.39501953125,960,SBM,soft,6,1
19449,2068.39501953125,980,SBM,soft,6,1
19450,2068.39501953125,1000,SBM,soft,6,1
19451,2068.39501953125,1020,SBM,soft,6,1
19452,2068.39501953125,1040,SBM,soft,6,1
19453,2068.39501953125,1060,SBM,soft,6,1
19454,2068.394775390625,1080,SBM,soft,6,1
19455,2068.39501953125,1100,SBM,soft,6,1
19456,2068.394775390625,1120,SBM,soft,6,1
19457,2068.39501953125,1140,SBM,soft,6,1
19458,2068.39501953125,1160,SBM,soft,6,1
19459,2068.394775390625,1180,SBM,soft,6,1
19460,2068.394775390625,1200,SBM,soft,6,1
19461,2068.394775390625,1220,SBM,soft,6,1
19462,2068.39501953125,1240,SBM,soft,6,1
19463,2068.39501953125,1260,SBM,soft,6,1
19464,2068.39501953125,1280,SBM,soft,6,1
19465,2068.39501953125,1300,SBM,soft,6,1
19466,2068.39501953125,1320,SBM,soft,6,1
19467,2068.39501953125,1340,SBM,soft,6,1
19468,2068.394775390625,1360,SBM,soft,6,1
19469,2068.394775390625,1380,SBM,soft,6,1
19470,2068.394775390625,1400,SBM,soft,6,1
19471,2068.39501953125,1420,SBM,soft,6,1
19472,2068.39501953125,1440,SBM,soft,6,1
19473,2068.39501953125,1460,SBM,soft,6,1
19474,2068.39501953125,1480,SBM,soft,6,1
19475,2068.394775390625,1500,SBM,soft,6,1
19476,2068.39501953125,1520,SBM,soft,6,1
19477,2068.39501953125,1540,SBM,soft,6,1
19478,2068.394775390625,1560,SBM,soft,6,1
19479,2068.39501953125,1580,SBM,soft,6,1
19480,2068.394775390625,1600,SBM,soft,6,1
19481,2068.3955078125,1620,SBM,soft,6,1
19482,2068.394775390625,1640,SBM,soft,6,1
19483,2068.39501953125,1660,SBM,soft,6,1
19484,2068.39501953125,1680,SBM,soft,6,1
19485,2068.39501953125,1700,SBM,soft,6,1
19486,2068.394775390625,1720,SBM,soft,6,1
19487,2068.396240234375,1740,SBM,soft,6,1
19488,2068.39501953125,1760,SBM,soft,6,1
19489,2068.394775390625,1780,SBM,soft,6,1
19490,2068.39501953125,1800,SBM,soft,6,1
19491,2068.39501953125,1820,SBM,soft,6,1
19492,2068.400390625,1840,SBM,soft,6,1
19493,2068.3955078125,1860,SBM,soft,6,1
19494,2068.395751953125,1880,SBM,soft,6,1
19495,2068.39501953125,1900,SBM,soft,6,1
19496,2068.394775390625,1920,SBM,soft,6,1
19497,2068.39501953125,1940,SBM,soft,6,1
19498,2068.39501953125,1960,SBM,soft,6,1
19499,2068.39501953125,1980,SBM,soft,6,1
19500,2068.39599609375,2000,SBM,soft,6,1
19501,2068.394775390625,2020,SBM,soft,6,1
19502,2068.39501953125,2040,SBM,soft,6,1
19503,2068.394775390625,2060,SBM,soft,6,1
19504,2068.39501953125,2080,SBM,soft,6,1
19505,2068.39501953125,2100,SBM,soft,6,1
19506,2068.394775390625,2120,SBM,soft,6,1
19507,2068.39501953125,2140,SBM,soft,6,1
19508,2068.4033203125,2160,SBM,soft,6,1
19509,2068.39599609375,2180,SBM,soft,6,1
19510,2068.39501953125,2200,SBM,soft,6,1
19511,2068.39501953125,2220,SBM,soft,6,1
19512,2068.394775390625,2240,SBM,soft,6,1
19513,2068.394775390625,2260,SBM,soft,6,1
19514,2068.394775390625,2280,SBM,soft,6,1
19515,2068.394775390625,2300,SBM,soft,6,1
19516,2068.39501953125,2320,SBM,soft,6,1
19517,2068.395751953125,2340,SBM,soft,6,1
19518,2068.396484375,2360,SBM,soft,6,1
19519,2068.395263671875,2380,SBM,soft,6,1
19520,2068.394775390625,2400,SBM,soft,6,1
19521,2068.394775390625,2420,SBM,soft,6,1
19522,2068.394775390625,2440,SBM,soft,6,1
19523,2068.40234375,2460,SBM,soft,6,1
19524,2068.395263671875,2480,SBM,soft,6,1
19525,2068.394775390625,2500,SBM,soft,6,1
19526,2068.394775390625,2520,SBM,soft,6,1
19527,2068.39501953125,2540,SBM,soft,6,1
19528,2068.397216796875,2560,SBM,soft,6,1
19529,2068.395263671875,2580,SBM,soft,6,1
19530,2068.39501953125,2600,SBM,soft,6,1
19531,2068.39501953125,2620,SBM,soft,6,1
19532,2068.39501953125,2640,SBM,soft,6,1
19533,2068.39501953125,2660,SBM,soft,6,1
19534,2068.39501953125,2680,SBM,soft,6,1
19535,2068.3974609375,2700,SBM,soft,6,1
19536,2068.39501953125,2720,SBM,soft,6,1
19537,2068.394775390625,2740,SBM,soft,6,1
19538,2068.39501953125,2760,SBM,soft,6,1
19539,2068.39892578125,2780,SBM,soft,6,1
19540,2068.39501953125,2800,SBM,soft,6,1
19541,2068.39501953125,2820,SBM,soft,6,1
19542,2068.39501953125,2840,SBM,soft,6,1
19543,2068.39501953125,2860,SBM,soft,6,1
19544,2068.394775390625,2880,SBM,soft,6,1
19545,2068.3955078125,2900,SBM,soft,6,1
19546,2068.396484375,2920,SBM,soft,6,1
19547,2068.394775390625,2940,SBM,soft,6,1
19548,2068.396240234375,2960,SBM,soft,6,1
19549,2068.39501953125,2980,SBM,soft,6,1
19550,2068.39501953125,3000,SBM,soft,6,1
19551,2068.394775390625,3020,SBM,soft,6,1
19552,2068.394775390625,3040,SBM,soft,6,1
19553,2068.394775390625,3060,SBM,soft,6,1
19554,2068.394775390625,3080,SBM,soft,6,1
19555,2068.394775390625,3100,SBM,soft,6,1
19556,2068.394775390625,3120,SBM,soft,6,1
19557,2068.39599609375,3140,SBM,soft,6,1
19558,2068.396484375,3160,SBM,soft,6,1
19559,2068.3955078125,3180,SBM,soft,6,1
19560,2068.394775390625,3200,SBM,soft,6,1
19561,2068.394775390625,3220,SBM,soft,6,1
19562,2068.394775390625,3240,SBM,soft,6,1
19563,2068.39501953125,3260,SBM,soft,6,1
19564,2068.394775390625,3280,SBM,soft,6,1
19565,2068.394775390625,3300,SBM,soft,6,1
19566,2068.39501953125,3320,SBM,soft,6,1
19567,2068.39501953125,3340,SBM,soft,6,1
19568,2068.40771484375,3360,SBM,soft,6,1
19569,2068.395751953125,3380,SBM,soft,6,1
19570,2068.4033203125,3400,SBM,soft,6,1
19571,2068.39501953125,3420,SBM,soft,6,1
19572,2068.39501953125,3440,SBM,soft,6,1
19573,2068.39501953125,3460,SBM,soft,6,1
19574,2068.394775390625,3480,SBM,soft,6,1
19575,2068.394775390625,3500,SBM,soft,6,1
19576,2068.394775390625,3520,SBM,soft,6,1
19577,2068.394775390625,3540,SBM,soft,6,1
19578,2068.394775390625,3560,SBM,soft,6,1
19579,2068.40087890625,3580,SBM,soft,6,1
19580,2068.39501953125,3600,SBM,soft,6,1
19581,2068.394775390625,3620,SBM,soft,6,1
19582,2068.39501953125,3640,SBM,soft,6,1
19583,2068.404296875,3660,SBM,soft,6,1
19584,2068.39501953125,3680,SBM,soft,6,1
19585,2068.394775390625,3700,SBM,soft,6,1
19586,2068.394775390625,3720,SBM,soft,6,1
19587,2068.39501953125,3740,SBM,soft,6,1
19588,2068.394775390625,3760,SBM,soft,6,1
19589,2068.39501953125,3780,SBM,soft,6,1
19590,2068.4013671875,3800,SBM,soft,6,1
19591,2068.39501953125,3820,SBM,soft,6,1
19592,2068.39501953125,3840,SBM,soft,6,1
19593,2068.394775390625,3860,SBM,soft,6,1
19594,2068.394775390625,3880,SBM,soft,6,1
19595,2068.39501953125,3900,SBM,soft,6,1
19596,2068.39501953125,3920,SBM,soft,6,1
19597,2068.39501953125,3940,SBM,soft,6,1
19598,2068.39599609375,3960,SBM,soft,6,1
19599,2068.395263671875,3980,SBM,soft,6,1
19600,3387.886962890625,0,DBiAA,soft,6,1
19601,3149.296875,20,DBiAA,soft,6,1
19602,2995.130859375,40,DBiAA,soft,6,1
19603,2841.079833984375,60,DBiAA,soft,6,1
19604,2687.4697265625,80,DBiAA,soft,6,1
19605,2570.18701171875,100,DBiAA,soft,6,1
19606,2496.263916015625,120,DBiAA,soft,6,1
19607,2444.5244140625,140,DBiAA,soft,6,1
19608,2399.50634765625,160,DBiAA,soft,6,1
19609,2363.6875,180,DBiAA,soft,6,1
19610,2328.451416015625,200,DBiAA,soft,6,1
19611,2306.218505859375,220,DBiAA,soft,6,1
19612,2288.835205078125,240,DBiAA,soft,6,1
19613,2270.38525390625,260,DBiAA,soft,6,1
19614,2260.671875,280,DBiAA,soft,6,1
19615,2250.226318359375,300,DBiAA,soft,6,1
19616,2244.289794921875,320,DBiAA,soft,6,1
19617,2237.3642578125,340,DBiAA,soft,6,1
19618,2225.44287109375,360,DBiAA,soft,6,1
19619,2206.43505859375,380,DBiAA,soft,6,1
19620,2191.56591796875,400,DBiAA,soft,6,1
19621,2160.883056640625,420,DBiAA,soft,6,1
19622,2152.9365234375,440,DBiAA,soft,6,1
19623,2145.879638671875,460,DBiAA,soft,6,1
19624,2135.786376953125,480,DBiAA,soft,6,1
19625,2125.509033203125,500,DBiAA,soft,6,1
19626,2120.28515625,520,DBiAA,soft,6,1
19627,2116.1630859375,540,DBiAA,soft,6,1
19628,2112.8955078125,560,DBiAA,soft,6,1
19629,2109.75341796875,580,DBiAA,soft,6,1
19630,2106.74755859375,600,DBiAA,soft,6,1
19631,2105.19189453125,620,DBiAA,soft,6,1
19632,2104.010498046875,640,DBiAA,soft,6,1
19633,2103.6611328125,660,DBiAA,soft,6,1
19634,2103.395751953125,680,DBiAA,soft,6,1
19635,2102.925048828125,700,DBiAA,soft,6,1
19636,2101.2275390625,720,DBiAA,soft,6,1
19637,2100.66845703125,740,DBiAA,soft,6,1
19638,2100.470458984375,760,DBiAA,soft,6,1
19639,2100.332763671875,780,DBiAA,soft,6,1
19640,2100.213623046875,800,DBiAA,soft,6,1
19641,2100.09375,820,DBiAA,soft,6,1
19642,2099.92333984375,840,DBiAA,soft,6,1
19643,2099.835205078125,860,DBiAA,soft,6,1
19644,2099.753173828125,880,DBiAA,soft,6,1
19645,2099.671875,900,DBiAA,soft,6,1
19646,2099.5859375,920,DBiAA,soft,6,1
19647,2099.49267578125,940,DBiAA,soft,6,1
19648,2099.399169921875,960,DBiAA,soft,6,1
19649,2098.95703125,980,DBiAA,soft,6,1
19650,2097.848876953125,1000,DBiAA,soft,6,1
19651,2097.666259765625,1020,DBiAA,soft,6,1
19652,2096.30126953125,1040,DBiAA,soft,6,1
19653,2093.501220703125,1060,DBiAA,soft,6,1
19654,2093.28076171875,1080,DBiAA,soft,6,1
19655,2093.203125,1100,DBiAA,soft,6,1
19656,2093.14697265625,1120,DBiAA,soft,6,1
19657,2093.0986328125,1140,DBiAA,soft,6,1
19658,2093.0546875,1160,DBiAA,soft,6,1
19659,2093.013671875,1180,DBiAA,soft,6,1
19660,2092.97412109375,1200,DBiAA,soft,6,1
19661,2092.9326171875,1220,DBiAA,soft,6,1
19662,2092.877197265625,1240,DBiAA,soft,6,1
19663,2092.71240234375,1260,DBiAA,soft,6,1
19664,2091.9970703125,1280,DBiAA,soft,6,1
19665,2091.8388671875,1300,DBiAA,soft,6,1
19666,2091.80517578125,1320,DBiAA,soft,6,1
19667,2091.77734375,1340,DBiAA,soft,6,1
19668,2091.747802734375,1360,DBiAA,soft,6,1
19669,2091.685546875,1380,DBiAA,soft,6,1
19670,2091.584716796875,1400,DBiAA,soft,6,1
19671,2091.5595703125,1420,DBiAA,soft,6,1
19672,2091.540771484375,1440,DBiAA,soft,6,1
19673,2091.5234375,1460,DBiAA,soft,6,1
19674,2091.5068359375,1480,DBiAA,soft,6,1
19675,2091.489990234375,1500,DBiAA,soft,6,1
19676,2091.470703125,1520,DBiAA,soft,6,1
19677,2091.42138671875,1540,DBiAA,soft,6,1
19678,2091.15966796875,1560,DBiAA,soft,6,1
19679,2091.11376953125,1580,DBiAA,soft,6,1
19680,2091.09375,1600,DBiAA,soft,6,1
19681,2091.079345703125,1620,DBiAA,soft,6,1
19682,2091.06640625,1640,DBiAA,soft,6,1
19683,2091.0537109375,1660,DBiAA,soft,6,1
19684,2091.04052734375,1680,DBiAA,soft,6,1
19685,2091.01220703125,1700,DBiAA,soft,6,1
19686,2090.59814453125,1720,DBiAA,soft,6,1
19687,2090.367919921875,1740,DBiAA,soft,6,1
19688,2090.3427734375,1760,DBiAA,soft,6,1
19689,2090.32666015625,1780,DBiAA,soft,6,1
19690,2090.31201171875,1800,DBiAA,soft,6,1
19691,2090.293701171875,1820,DBiAA,soft,6,1
19692,2090.26025390625,1840,DBiAA,soft,6,1
19693,2089.99853515625,1860,DBiAA,soft,6,1
19694,2089.1533203125,1880,DBiAA,soft,6,1
19695,2086.48193359375,1900,DBiAA,soft,6,1
19696,2086.25439453125,1920,DBiAA,soft,6,1
19697,2086.23046875,1940,DBiAA,soft,6,1
19698,2086.217529296875,1960,DBiAA,soft,6,1
19699,2086.20654296875,1980,DBiAA,soft,6,1
19700,2086.1962890625,2000,DBiAA,soft,6,1
19701,2086.18359375,2020,DBiAA,soft,6,1
19702,2086.0390625,2040,DBiAA,soft,6,1
19703,2083.66455078125,2060,DBiAA,soft,6,1
19704,2083.58984375,2080,DBiAA,soft,6,1
19705,2083.57861328125,2100,DBiAA,soft,6,1
19706,2083.570068359375,2120,DBiAA,soft,6,1
19707,2083.562255859375,2140,DBiAA,soft,6,1
19708,2083.55517578125,2160,DBiAA,soft,6,1
19709,2083.5478515625,2180,DBiAA,soft,6,1
19710,2083.5400390625,2200,DBiAA,soft,6,1
19711,2083.530029296875,2220,DBiAA,soft,6,1
19712,2083.44970703125,2240,DBiAA,soft,6,1
19713,2082.78173828125,2260,DBiAA,soft,6,1
19714,2082.515625,2280,DBiAA,soft,6,1
19715,2081.8896484375,2300,DBiAA,soft,6,1
19716,2081.760498046875,2320,DBiAA,soft,6,1
19717,2081.720703125,2340,DBiAA,soft,6,1
19718,2081.697265625,2360,DBiAA,soft,6,1
19719,2081.6806640625,2380,DBiAA,soft,6,1
19720,2081.668701171875,2400,DBiAA,soft,6,1
19721,2081.658935546875,2420,DBiAA,soft,6,1
19722,2081.65087890625,2440,DBiAA,soft,6,1
19723,2081.64404296875,2460,DBiAA,soft,6,1
19724,2081.6376953125,2480,DBiAA,soft,6,1
19725,2081.6318359375,2500,DBiAA,soft,6,1
19726,2081.626220703125,2520,DBiAA,soft,6,1
19727,2081.62109375,2540,DBiAA,soft,6,1
19728,2081.6162109375,2560,DBiAA,soft,6,1
19729,2081.61181640625,2580,DBiAA,soft,6,1
19730,2081.607421875,2600,DBiAA,soft,6,1
19731,2081.603271484375,2620,DBiAA,soft,6,1
19732,2081.59912109375,2640,DBiAA,soft,6,1
19733,2081.595458984375,2660,DBiAA,soft,6,1
19734,2081.592041015625,2680,DBiAA,soft,6,1
19735,2081.58837890625,2700,DBiAA,soft,6,1
19736,2081.585205078125,2720,DBiAA,soft,6,1
19737,2081.58203125,2740,DBiAA,soft,6,1
19738,2081.5791015625,2760,DBiAA,soft,6,1
19739,2081.576171875,2780,DBiAA,soft,6,1
19740,2081.5732421875,2800,DBiAA,soft,6,1
19741,2081.5703125,2820,DBiAA,soft,6,1
19742,2081.56787109375,2840,DBiAA,soft,6,1
19743,2081.565185546875,2860,DBiAA,soft,6,1
19744,2081.562255859375,2880,DBiAA,soft,6,1
19745,2081.5595703125,2900,DBiAA,soft,6,1
19746,2081.556640625,2920,DBiAA,soft,6,1
19747,2081.553466796875,2940,DBiAA,soft,6,1
19748,2081.548828125,2960,DBiAA,soft,6,1
19749,2081.538818359375,2980,DBiAA,soft,6,1
19750,2081.40380859375,3000,DBiAA,soft,6,1
19751,2080.73486328125,3020,DBiAA,soft,6,1
19752,2080.69580078125,3040,DBiAA,soft,6,1
19753,2080.6884765625,3060,DBiAA,soft,6,1
19754,2080.68408203125,3080,DBiAA,soft,6,1
19755,2080.680419921875,3100,DBiAA,soft,6,1
19756,2080.67724609375,3120,DBiAA,soft,6,1
19757,2080.674072265625,3140,DBiAA,soft,6,1
19758,2080.671142578125,3160,DBiAA,soft,6,1
19759,2080.66845703125,3180,DBiAA,soft,6,1
19760,2080.664794921875,3200,DBiAA,soft,6,1
19761,2080.65869140625,3220,DBiAA,soft,6,1
19762,2080.56591796875,3240,DBiAA,soft,6,1
19763,2077.10888671875,3260,DBiAA,soft,6,1
19764,2076.756591796875,3280,DBiAA,soft,6,1
19765,2076.693603515625,3300,DBiAA,soft,6,1
19766,2076.681396484375,3320,DBiAA,soft,6,1
19767,2076.6767578125,3340,DBiAA,soft,6,1
19768,2076.6728515625,3360,DBiAA,soft,6,1
19769,2076.669921875,3380,DBiAA,soft,6,1
19770,2076.6669921875,3400,DBiAA,soft,6,1
19771,2076.66455078125,3420,DBiAA,soft,6,1
19772,2076.662109375,3440,DBiAA,soft,6,1
19773,2076.659912109375,3460,DBiAA,soft,6,1
19774,2076.658447265625,3480,DBiAA,soft,6,1
19775,2076.656005859375,3500,DBiAA,soft,6,1
19776,2076.654296875,3520,DBiAA,soft,6,1
19777,2076.65234375,3540,DBiAA,soft,6,1
19778,2076.650634765625,3560,DBiAA,soft,6,1
19779,2076.64892578125,3580,DBiAA,soft,6,1
19780,2076.6474609375,3600,DBiAA,soft,6,1
19781,2076.645751953125,3620,DBiAA,soft,6,1
19782,2076.6455078125,3640,DBiAA,soft,6,1
19783,2076.64306640625,3660,DBiAA,soft,6,1
19784,2076.6416015625,3680,DBiAA,soft,6,1
19785,2076.64013671875,3700,DBiAA,soft,6,1
19786,2076.638916015625,3720,DBiAA,soft,6,1
19787,2076.6376953125,3740,DBiAA,soft,6,1
19788,2076.63623046875,3760,DBiAA,soft,6,1
19789,2076.635009765625,3780,DBiAA,soft,6,1
19790,2076.6337890625,3800,DBiAA,soft,6,1
19791,2076.6328125,3820,DBiAA,soft,6,1
19792,2076.631591796875,3840,DBiAA,soft,6,1
19793,2076.63037109375,3860,DBiAA,soft,6,1
19794,2076.62939453125,3880,DBiAA,soft,6,1
19795,2076.628173828125,3900,DBiAA,soft,6,1
19796,2076.627197265625,3920,DBiAA,soft,6,1
19797,2076.6259765625,3940,DBiAA,soft,6,1
19798,2076.625,3960,DBiAA,soft,6,1
19799,2076.6240234375,3980,DBiAA,soft,6,1
19800,2076.623046875,0,DSBM,soft,6,1
19801,2076.607666015625,20,DSBM,soft,6,1
19802,2076.5751953125,40,DSBM,soft,6,1
19803,2076.56591796875,60,DSBM,soft,6,1
19804,2076.550048828125,80,DSBM,soft,6,1
19805,2076.44091796875,100,DSBM,soft,6,1
19806,2075.156982421875,120,DSBM,soft,6,1
19807,2070.031982421875,140,DSBM,soft,6,1
19808,2068.606201171875,160,DSBM,soft,6,1
19809,2068.3896484375,180,DSBM,soft,6,1
19810,2068.31787109375,200,DSBM,soft,6,1
19811,2068.279541015625,220,DSBM,soft,6,1
19812,2068.254150390625,240,DSBM,soft,6,1
19813,2068.234375,260,DSBM,soft,6,1
19814,2068.202392578125,280,DSBM,soft,6,1
19815,2068.13232421875,300,DSBM,soft,6,1
19816,2068.11865234375,320,DSBM,soft,6,1
19817,2068.11083984375,340,DSBM,soft,6,1
19818,2068.104736328125,360,DSBM,soft,6,1
19819,2068.099609375,380,DSBM,soft,6,1
19820,2068.09521484375,400,DSBM,soft,6,1
19821,2068.091552734375,420,DSBM,soft,6,1
19822,2068.08740234375,440,DSBM,soft,6,1
19823,2068.03759765625,460,DSBM,soft,6,1
19824,2068.0078125,480,DSBM,soft,6,1
19825,2068.003173828125,500,DSBM,soft,6,1
19826,2068.000732421875,520,DSBM,soft,6,1
19827,2067.9990234375,540,DSBM,soft,6,1
19828,2067.9970703125,560,DSBM,soft,6,1
19829,2067.995849609375,580,DSBM,soft,6,1
19830,2067.994384765625,600,DSBM,soft,6,1
19831,2067.9931640625,620,DSBM,soft,6,1
19832,2067.991943359375,640,DSBM,soft,6,1
19833,2067.99072265625,660,DSBM,soft,6,1
19834,2067.990478515625,680,DSBM,soft,6,1
19835,2067.989013671875,700,DSBM,soft,6,1
19836,2067.988037109375,720,DSBM,soft,6,1
19837,2067.9873046875,740,DSBM,soft,6,1
19838,2067.987060546875,760,DSBM,soft,6,1
19839,2067.986083984375,780,DSBM,soft,6,1
19840,2067.9853515625,800,DSBM,soft,6,1
19841,2067.984619140625,820,DSBM,soft,6,1
19842,2067.984130859375,840,DSBM,soft,6,1
19843,2067.98388671875,860,DSBM,soft,6,1
19844,2067.96826171875,880,DSBM,soft,6,1
19845,2067.966552734375,900,DSBM,soft,6,1
19846,2067.966064453125,920,DSBM,soft,6,1
19847,2067.965576171875,940,DSBM,soft,6,1
19848,2067.9658203125,960,DSBM,soft,6,1
19849,2067.96484375,980,DSBM,soft,6,1
19850,2067.964599609375,1000,DSBM,soft,6,1
19851,2067.964111328125,1020,DSBM,soft,6,1
19852,2067.9638671875,1040,DSBM,soft,6,1
19853,2067.963623046875,1060,DSBM,soft,6,1
19854,2067.964111328125,1080,DSBM,soft,6,1
19855,2067.963134765625,1100,DSBM,soft,6,1
19856,2067.962890625,1120,DSBM,soft,6,1
19857,2067.96240234375,1140,DSBM,soft,6,1
19858,2067.96240234375,1160,DSBM,soft,6,1
19859,2067.9619140625,1180,DSBM,soft,6,1
19860,2067.9619140625,1200,DSBM,soft,6,1
19861,2067.9638671875,1220,DSBM,soft,6,1
19862,2067.9619140625,1240,DSBM,soft,6,1
19863,2067.96142578125,1260,DSBM,soft,6,1
19864,2067.961181640625,1280,DSBM,soft,6,1
19865,2067.9609375,1300,DSBM,soft,6,1
19866,2067.960693359375,1320,DSBM,soft,6,1
19867,2067.9609375,1340,DSBM,soft,6,1
19868,2067.96044921875,1360,DSBM,soft,6,1
19869,2067.96044921875,1380,DSBM,soft,6,1
19870,2067.960205078125,1400,DSBM,soft,6,1
19871,2067.9599609375,1420,DSBM,soft,6,1
19872,2067.9599609375,1440,DSBM,soft,6,1
19873,2067.9296875,1460,DSBM,soft,6,1
19874,2067.62744140625,1480,DSBM,soft,6,1
19875,2067.30517578125,1500,DSBM,soft,6,1
19876,2067.29443359375,1520,DSBM,soft,6,1
19877,2067.292236328125,1540,DSBM,soft,6,1
19878,2067.291259765625,1560,DSBM,soft,6,1
19879,2067.29052734375,1580,DSBM,soft,6,1
19880,2067.29052734375,1600,DSBM,soft,6,1
19881,2067.28515625,1620,DSBM,soft,6,1
19882,2067.229248046875,1640,DSBM,soft,6,1
19883,2067.229248046875,1660,DSBM,soft,6,1
19884,2067.2275390625,1680,DSBM,soft,6,1
19885,2067.2275390625,1700,DSBM,soft,6,1
19886,2067.22705078125,1720,DSBM,soft,6,1
19887,2067.226806640625,1740,DSBM,soft,6,1
19888,2067.230224609375,1760,DSBM,soft,6,1
19889,2067.22705078125,1780,DSBM,soft,6,1
19890,2067.226318359375,1800,DSBM,soft,6,1
19891,2067.22607421875,1820,DSBM,soft,6,1
19892,2067.22607421875,1840,DSBM,soft,6,1
19893,2067.225830078125,1860,DSBM,soft,6,1
19894,2067.225830078125,1880,DSBM,soft,6,1
19895,2067.2255859375,1900,DSBM,soft,6,1
19896,2067.22607421875,1920,DSBM,soft,6,1
19897,2067.22607421875,1940,DSBM,soft,6,1
19898,2067.2265625,1960,DSBM,soft,6,1
19899,2067.2255859375,1980,DSBM,soft,6,1
19900,2067.22509765625,2000,DSBM,soft,6,1
19901,2067.22509765625,2020,DSBM,soft,6,1
19902,2067.224853515625,2040,DSBM,soft,6,1
19903,2067.224853515625,2060,DSBM,soft,6,1
19904,2067.224853515625,2080,DSBM,soft,6,1
19905,2067.22509765625,2100,DSBM,soft,6,1
19906,2067.224853515625,2120,DSBM,soft,6,1
19907,2067.224609375,2140,DSBM,soft,6,1
19908,2067.224609375,2160,DSBM,soft,6,1
19909,2067.224609375,2180,DSBM,soft,6,1
19910,2067.224365234375,2200,DSBM,soft,6,1
19911,2067.22705078125,2220,DSBM,soft,6,1
19912,2067.224609375,2240,DSBM,soft,6,1
19913,2067.22412109375,2260,DSBM,soft,6,1
19914,2067.22412109375,2280,DSBM,soft,6,1
19915,2067.22412109375,2300,DSBM,soft,6,1
19916,2067.224609375,2320,DSBM,soft,6,1
19917,2067.224365234375,2340,DSBM,soft,6,1
19918,2067.22412109375,2360,DSBM,soft,6,1
19919,2067.223876953125,2380,DSBM,soft,6,1
19920,2067.223876953125,2400,DSBM,soft,6,1
19921,2067.223876953125,2420,DSBM,soft,6,1
19922,2067.2265625,2440,DSBM,soft,6,1
19923,2067.227294921875,2460,DSBM,soft,6,1
19924,2067.2236328125,2480,DSBM,soft,6,1
19925,2067.2236328125,2500,DSBM,soft,6,1
19926,2067.2236328125,2520,DSBM,soft,6,1
19927,2067.2236328125,2540,DSBM,soft,6,1
19928,2067.223388671875,2560,DSBM,soft,6,1
19929,2067.2236328125,2580,DSBM,soft,6,1
19930,2067.2265625,2600,DSBM,soft,6,1
19931,2067.2236328125,2620,DSBM,soft,6,1
19932,2067.223388671875,2640,DSBM,soft,6,1
19933,2067.2236328125,2660,DSBM,soft,6,1
19934,2067.223388671875,2680,DSBM,soft,6,1
19935,2067.224853515625,2700,DSBM,soft,6,1
19936,2067.21533203125,2720,DSBM,soft,6,1
19937,2067.0908203125,2740,DSBM,soft,6,1
19938,2067.0859375,2760,DSBM,soft,6,1
19939,2067.08544921875,2780,DSBM,soft,6,1
19940,2067.0859375,2800,DSBM,soft,6,1
19941,2067.08544921875,2820,DSBM,soft,6,1
19942,2067.08544921875,2840,DSBM,soft,6,1
19943,2067.085205078125,2860,DSBM,soft,6,1
19944,2067.08544921875,2880,DSBM,soft,6,1
19945,2067.08544921875,2900,DSBM,soft,6,1
19946,2067.08642578125,2920,DSBM,soft,6,1
19947,2067.085205078125,2940,DSBM,soft,6,1
19948,2067.0849609375,2960,DSBM,soft,6,1
19949,2067.0849609375,2980,DSBM,soft,6,1
19950,2067.0849609375,3000,DSBM,soft,6,1
19951,2067.0849609375,3020,DSBM,soft,6,1
19952,2067.08544921875,3040,DSBM,soft,6,1
19953,2067.0849609375,3060,DSBM,soft,6,1
19954,2067.084716796875,3080,DSBM,soft,6,1
19955,2067.084716796875,3100,DSBM,soft,6,1
19956,2067.084716796875,3120,DSBM,soft,6,1
19957,2067.084716796875,3140,DSBM,soft,6,1
19958,2067.084716796875,3160,DSBM,soft,6,1
19959,2067.084716796875,3180,DSBM,soft,6,1
19960,2067.085693359375,3200,DSBM,soft,6,1
19961,2067.084716796875,3220,DSBM,soft,6,1
19962,2067.08447265625,3240,DSBM,soft,6,1
