,loss,step,model,iteration,degree_correction
2383,16130.3291015625,3660,NSBM,2,True
2384,16129.79296875,3680,NSBM,2,True
2385,16129.5751953125,3700,NSBM,2,True
2386,16129.4697265625,3720,NSBM,2,True
2387,16129.3642578125,3740,NSBM,2,True
2388,16129.259765625,3760,NSBM,2,True
2389,16129.099609375,3780,NSBM,2,True
2390,16128.8173828125,3800,NSBM,2,True
2391,16128.4453125,3820,NSBM,2,True
2392,16128.298828125,3840,NSBM,2,True
2393,16128.0556640625,3860,NSBM,2,True
2394,16126.681640625,3880,NSBM,2,True
2395,16125.0419921875,3900,NSBM,2,True
2396,16124.5224609375,3920,NSBM,2,True
2397,16124.423828125,3940,NSBM,2,True
2398,16124.390625,3960,NSBM,2,True
2399,16124.3671875,3980,NSBM,2,True
2400,39321.421875,0,NAA,3,False
2401,38288.0859375,20,NAA,3,False
2402,36387.77734375,40,NAA,3,False
2403,34618.78125,60,NAA,3,False
2404,32280.4140625,80,NAA,3,False
2405,28078.99609375,100,NAA,3,False
2406,23610.7421875,120,NAA,3,False
2407,21284.52734375,140,NAA,3,False
2408,19991.890625,160,NAA,3,False
2409,19048.302734375,180,NAA,3,False
2410,18344.185546875,200,NAA,3,False
2411,18026.5078125,220,NAA,3,False
2412,17766.744140625,240,NAA,3,False
2413,17430.65625,260,NAA,3,False
2414,17188.7578125,280,NAA,3,False
2415,16963.359375,300,NAA,3,False
2416,16787.6328125,320,NAA,3,False
2417,16649.056640625,340,NAA,3,False
2418,16502.73828125,360,NAA,3,False
2419,16393.14453125,380,NAA,3,False
2420,16296.6962890625,400,NAA,3,False
2421,16233.064453125,420,NAA,3,False
2422,16172.5888671875,440,NAA,3,False
2423,16123.982421875,460,NAA,3,False
2424,16075.6796875,480,NAA,3,False
2425,16030.6376953125,500,NAA,3,False
2426,16016.94140625,520,NAA,3,False
2427,16006.943359375,540,NAA,3,False
2428,15989.001953125,560,NAA,3,False
2429,15980.65625,580,NAA,3,False
2430,15975.3447265625,600,NAA,3,False
2431,15971.15625,620,NAA,3,False
2432,15967.552734375,640,NAA,3,False
2433,15964.361328125,660,NAA,3,False
2434,15961.484375,680,NAA,3,False
2435,15958.80859375,700,NAA,3,False
2436,15955.552734375,720,NAA,3,False
2437,15950.7783203125,740,NAA,3,False
2438,15948.3369140625,760,NAA,3,False
2439,15946.388671875,780,NAA,3,False
2440,15944.6396484375,800,NAA,3,False
2441,15943.0263671875,820,NAA,3,False
2442,15941.5185546875,840,NAA,3,False
2443,15940.0908203125,860,NAA,3,False
2444,15938.6923828125,880,NAA,3,False
2445,15937.115234375,900,NAA,3,False
2446,15933.556640625,920,NAA,3,False
2447,15929.6572265625,940,NAA,3,False
2448,15928.453125,960,NAA,3,False
2449,15927.4755859375,980,NAA,3,False
2450,15926.5703125,1000,NAA,3,False
2451,15925.7177734375,1020,NAA,3,False
2452,15924.912109375,1040,NAA,3,False
2453,15924.1484375,1060,NAA,3,False
2454,15923.4228515625,1080,NAA,3,False
2455,15922.734375,1100,NAA,3,False
2456,15922.078125,1120,NAA,3,False
2457,15921.4521484375,1140,NAA,3,False
2458,15920.857421875,1160,NAA,3,False
2459,15920.287109375,1180,NAA,3,False
2460,15919.7431640625,1200,NAA,3,False
2461,15919.22265625,1220,NAA,3,False
2462,15918.72265625,1240,NAA,3,False
2463,15918.244140625,1260,NAA,3,False
2464,15917.78515625,1280,NAA,3,False
2465,15917.34375,1300,NAA,3,False
2466,15916.91796875,1320,NAA,3,False
2467,15916.5078125,1340,NAA,3,False
2468,15916.111328125,1360,NAA,3,False
2469,15915.728515625,1380,NAA,3,False
2470,15915.3544921875,1400,NAA,3,False
2471,15914.9912109375,1420,NAA,3,False
2472,15914.6376953125,1440,NAA,3,False
2473,15914.298828125,1460,NAA,3,False
2474,15913.98046875,1480,NAA,3,False
2475,15913.677734375,1500,NAA,3,False
2476,15913.38671875,1520,NAA,3,False
2477,15913.1064453125,1540,NAA,3,False
2478,15912.8349609375,1560,NAA,3,False
2479,15912.5732421875,1580,NAA,3,False
2480,15912.3203125,1600,NAA,3,False
2481,15912.07421875,1620,NAA,3,False
2482,15911.8359375,1640,NAA,3,False
2483,15911.607421875,1660,NAA,3,False
2484,15911.384765625,1680,NAA,3,False
2485,15911.1689453125,1700,NAA,3,False
2486,15910.958984375,1720,NAA,3,False
2487,15910.755859375,1740,NAA,3,False
2488,15910.55859375,1760,NAA,3,False
2489,15910.3671875,1780,NAA,3,False
2490,15910.181640625,1800,NAA,3,False
2491,15910.0009765625,1820,NAA,3,False
2492,15909.82421875,1840,NAA,3,False
2493,15909.654296875,1860,NAA,3,False
2494,15909.48828125,1880,NAA,3,False
2495,15909.326171875,1900,NAA,3,False
2496,15909.16796875,1920,NAA,3,False
2497,15909.013671875,1940,NAA,3,False
2498,15908.86328125,1960,NAA,3,False
2499,15908.716796875,1980,NAA,3,False
2500,15908.5732421875,2000,NAA,3,False
2501,15908.431640625,2020,NAA,3,False
2502,15908.291015625,2040,NAA,3,False
2503,15908.15234375,2060,NAA,3,False
2504,15908.0107421875,2080,NAA,3,False
2505,15907.857421875,2100,NAA,3,False
2506,15907.6484375,2120,NAA,3,False
2507,15906.8369140625,2140,NAA,3,False
2508,15904.849609375,2160,NAA,3,False
2509,15904.6962890625,2180,NAA,3,False
2510,15904.56640625,2200,NAA,3,False
2511,15904.4541015625,2220,NAA,3,False
2512,15904.3466796875,2240,NAA,3,False
2513,15904.2421875,2260,NAA,3,False
2514,15904.140625,2280,NAA,3,False
2515,15904.0419921875,2300,NAA,3,False
2516,15903.943359375,2320,NAA,3,False
2517,15903.849609375,2340,NAA,3,False
2518,15903.7578125,2360,NAA,3,False
2519,15903.66796875,2380,NAA,3,False
2520,15903.580078125,2400,NAA,3,False
2521,15903.494140625,2420,NAA,3,False
2522,15903.412109375,2440,NAA,3,False
2523,15903.3291015625,2460,NAA,3,False
2524,15903.2490234375,2480,NAA,3,False
2525,15903.1708984375,2500,NAA,3,False
2526,15903.09375,2520,NAA,3,False
2527,15903.0185546875,2540,NAA,3,False
2528,15902.9453125,2560,NAA,3,False
2529,15902.875,2580,NAA,3,False
2530,15902.8046875,2600,NAA,3,False
2531,15902.7353515625,2620,NAA,3,False
2532,15902.66796875,2640,NAA,3,False
2533,15902.6015625,2660,NAA,3,False
2534,15902.537109375,2680,NAA,3,False
2535,15902.474609375,2700,NAA,3,False
2536,15902.412109375,2720,NAA,3,False
2537,15902.3515625,2740,NAA,3,False
2538,15902.291015625,2760,NAA,3,False
2539,15902.2333984375,2780,NAA,3,False
2540,15902.17578125,2800,NAA,3,False
2541,15902.1201171875,2820,NAA,3,False
2542,15902.064453125,2840,NAA,3,False
2543,15902.0107421875,2860,NAA,3,False
2544,15901.95703125,2880,NAA,3,False
2545,15901.9052734375,2900,NAA,3,False
2546,15901.853515625,2920,NAA,3,False
2547,15901.8037109375,2940,NAA,3,False
2548,15901.7548828125,2960,NAA,3,False
2549,15901.70703125,2980,NAA,3,False
2550,15901.6591796875,3000,NAA,3,False
2551,15901.61328125,3020,NAA,3,False
2552,15901.5673828125,3040,NAA,3,False
2553,15901.5224609375,3060,NAA,3,False
2554,15901.4775390625,3080,NAA,3,False
2555,15901.4345703125,3100,NAA,3,False
2556,15901.3916015625,3120,NAA,3,False
2557,15901.3505859375,3140,NAA,3,False
2558,15901.30859375,3160,NAA,3,False
2559,15901.2685546875,3180,NAA,3,False
2560,15901.228515625,3200,NAA,3,False
2561,15901.189453125,3220,NAA,3,False
2562,15901.150390625,3240,NAA,3,False
2563,15901.11328125,3260,NAA,3,False
2564,15901.07421875,3280,NAA,3,False
2565,15901.0390625,3300,NAA,3,False
2566,15901.0009765625,3320,NAA,3,False
2567,15900.96484375,3340,NAA,3,False
2568,15900.9296875,3360,NAA,3,False
2569,15900.892578125,3380,NAA,3,False
2570,15900.8564453125,3400,NAA,3,False
2571,15900.81640625,3420,NAA,3,False
2572,15900.765625,3440,NAA,3,False
2573,15900.646484375,3460,NAA,3,False
2574,15900.2841796875,3480,NAA,3,False
2575,15900.220703125,3500,NAA,3,False
2576,15900.1865234375,3520,NAA,3,False
2577,15900.15625,3540,NAA,3,False
2578,15900.1259765625,3560,NAA,3,False
2579,15900.09765625,3580,NAA,3,False
2580,15900.068359375,3600,NAA,3,False
2581,15900.041015625,3620,NAA,3,False
2582,15900.0126953125,3640,NAA,3,False
2583,15899.9853515625,3660,NAA,3,False
2584,15899.958984375,3680,NAA,3,False
2585,15899.931640625,3700,NAA,3,False
2586,15899.90625,3720,NAA,3,False
2587,15899.880859375,3740,NAA,3,False
2588,15899.85546875,3760,NAA,3,False
2589,15899.830078125,3780,NAA,3,False
2590,15899.8056640625,3800,NAA,3,False
2591,15899.78125,3820,NAA,3,False
2592,15899.7578125,3840,NAA,3,False
2593,15899.734375,3860,NAA,3,False
2594,15899.7109375,3880,NAA,3,False
2595,15899.6884765625,3900,NAA,3,False
2596,15899.666015625,3920,NAA,3,False
2597,15899.64453125,3940,NAA,3,False
2598,15899.623046875,3960,NAA,3,False
2599,15899.6015625,3980,NAA,3,False
2600,15899.580078125,0,NSBM,3,False
2601,15803.4111328125,20,NSBM,3,False
2602,15773.666015625,40,NSBM,3,False
2603,15758.69140625,60,NSBM,3,False
2604,15751.236328125,80,NSBM,3,False
2605,15745.8955078125,100,NSBM,3,False
2606,15741.0615234375,120,NSBM,3,False
2607,15736.708984375,140,NSBM,3,False
2608,15728.392578125,160,NSBM,3,False
2609,15720.181640625,180,NSBM,3,False
2610,15711.7001953125,200,NSBM,3,False
2611,15702.84765625,220,NSBM,3,False
2612,15699.482421875,240,NSBM,3,False
2613,15697.283203125,260,NSBM,3,False
2614,15696.2509765625,280,NSBM,3,False
2615,15695.625,300,NSBM,3,False
2616,15695.123046875,320,NSBM,3,False
2617,15694.482421875,340,NSBM,3,False
2618,15692.77734375,360,NSBM,3,False
2619,15691.28515625,380,NSBM,3,False
2620,15690.439453125,400,NSBM,3,False
2621,15690.03125,420,NSBM,3,False
2622,15689.74609375,440,NSBM,3,False
2623,15689.5341796875,460,NSBM,3,False
2624,15689.375,480,NSBM,3,False
2625,15689.103515625,500,NSBM,3,False
2626,15688.7568359375,520,NSBM,3,False
2627,15688.5166015625,540,NSBM,3,False
2628,15688.3515625,560,NSBM,3,False
2629,15688.107421875,580,NSBM,3,False
2630,15687.8603515625,600,NSBM,3,False
2631,15687.75,620,NSBM,3,False
2632,15687.671875,640,NSBM,3,False
2633,15687.607421875,660,NSBM,3,False
2634,15687.546875,680,NSBM,3,False
2635,15687.4736328125,700,NSBM,3,False
2636,15687.423828125,720,NSBM,3,False
2637,15687.380859375,740,NSBM,3,False
2638,15687.3330078125,760,NSBM,3,False
2639,15687.2275390625,780,NSBM,3,False
2640,15687.18359375,800,NSBM,3,False
2641,15687.1484375,820,NSBM,3,False
2642,15687.1005859375,840,NSBM,3,False
2643,15687.064453125,860,NSBM,3,False
2644,15687.033203125,880,NSBM,3,False
2645,15687.0048828125,900,NSBM,3,False
2646,15686.970703125,920,NSBM,3,False
2647,15686.83984375,940,NSBM,3,False
2648,15686.765625,960,NSBM,3,False
2649,15686.55078125,980,NSBM,3,False
2650,15686.466796875,1000,NSBM,3,False
2651,15686.4375,1020,NSBM,3,False
2652,15686.4150390625,1040,NSBM,3,False
2653,15686.390625,1060,NSBM,3,False
2654,15686.2890625,1080,NSBM,3,False
2655,15685.8125,1100,NSBM,3,False
2656,15685.7294921875,1120,NSBM,3,False
2657,15685.69921875,1140,NSBM,3,False
2658,15685.677734375,1160,NSBM,3,False
2659,15685.6650390625,1180,NSBM,3,False
2660,15685.6455078125,1200,NSBM,3,False
2661,15685.630859375,1220,NSBM,3,False
2662,15685.6171875,1240,NSBM,3,False
2663,15685.60546875,1260,NSBM,3,False
2664,15685.5927734375,1280,NSBM,3,False
2665,15685.58203125,1300,NSBM,3,False
2666,15685.572265625,1320,NSBM,3,False
2667,15685.5615234375,1340,NSBM,3,False
2668,15685.55078125,1360,NSBM,3,False
2669,15685.5419921875,1380,NSBM,3,False
2670,15685.5341796875,1400,NSBM,3,False
2671,15685.525390625,1420,NSBM,3,False
2672,15685.517578125,1440,NSBM,3,False
2673,15685.5087890625,1460,NSBM,3,False
2674,15685.5029296875,1480,NSBM,3,False
2675,15685.49609375,1500,NSBM,3,False
2676,15685.48828125,1520,NSBM,3,False
2677,15685.48046875,1540,NSBM,3,False
2678,15685.478515625,1560,NSBM,3,False
2679,15685.4697265625,1580,NSBM,3,False
2680,15685.462890625,1600,NSBM,3,False
2681,15685.45703125,1620,NSBM,3,False
2682,15685.451171875,1640,NSBM,3,False
2683,15685.447265625,1660,NSBM,3,False
2684,15685.44140625,1680,NSBM,3,False
2685,15685.4365234375,1700,NSBM,3,False
2686,15685.4306640625,1720,NSBM,3,False
2687,15685.427734375,1740,NSBM,3,False
2688,15685.421875,1760,NSBM,3,False
2689,15685.41796875,1780,NSBM,3,False
2690,15685.4169921875,1800,NSBM,3,False
2691,15685.41015625,1820,NSBM,3,False
2692,15685.4052734375,1840,NSBM,3,False
2693,15685.4013671875,1860,NSBM,3,False
2694,15685.3974609375,1880,NSBM,3,False
2695,15685.39453125,1900,NSBM,3,False
2696,15685.390625,1920,NSBM,3,False
2697,15685.38671875,1940,NSBM,3,False
2698,15685.3828125,1960,NSBM,3,False
2699,15685.380859375,1980,NSBM,3,False
2700,15685.376953125,2000,NSBM,3,False
2701,15685.375,2020,NSBM,3,False
2702,15685.37109375,2040,NSBM,3,False
2703,15685.3671875,2060,NSBM,3,False
2704,15685.3671875,2080,NSBM,3,False
2705,15685.3623046875,2100,NSBM,3,False
2706,15685.359375,2120,NSBM,3,False
2707,15685.357421875,2140,NSBM,3,False
2708,15685.3544921875,2160,NSBM,3,False
2709,15685.3525390625,2180,NSBM,3,False
2710,15685.349609375,2200,NSBM,3,False
2711,15685.34765625,2220,NSBM,3,False
2712,15685.3447265625,2240,NSBM,3,False
2713,15685.341796875,2260,NSBM,3,False
2714,15685.33984375,2280,NSBM,3,False
2715,15685.337890625,2300,NSBM,3,False
2716,15685.3359375,2320,NSBM,3,False
2717,15685.333984375,2340,NSBM,3,False
2718,15685.3310546875,2360,NSBM,3,False
2719,15685.3291015625,2380,NSBM,3,False
2720,15685.328125,2400,NSBM,3,False
2721,15685.326171875,2420,NSBM,3,False
2722,15685.32421875,2440,NSBM,3,False
2723,15685.322265625,2460,NSBM,3,False
2724,15685.3203125,2480,NSBM,3,False
2725,15685.3203125,2500,NSBM,3,False
2726,15685.318359375,2520,NSBM,3,False
2727,15685.314453125,2540,NSBM,3,False
2728,15685.3134765625,2560,NSBM,3,False
2729,15685.314453125,2580,NSBM,3,False
2730,15685.310546875,2600,NSBM,3,False
2731,15685.30859375,2620,NSBM,3,False
2732,15685.30859375,2640,NSBM,3,False
2733,15685.3056640625,2660,NSBM,3,False
2734,15685.3046875,2680,NSBM,3,False
2735,15685.3046875,2700,NSBM,3,False
2736,15685.302734375,2720,NSBM,3,False
2737,15685.30078125,2740,NSBM,3,False
2738,15685.302734375,2760,NSBM,3,False
2739,15685.298828125,2780,NSBM,3,False
2740,15685.296875,2800,NSBM,3,False
2741,15685.2958984375,2820,NSBM,3,False
2742,15685.294921875,2840,NSBM,3,False
2743,15685.2978515625,2860,NSBM,3,False
2744,15685.291015625,2880,NSBM,3,False
2745,15685.291015625,2900,NSBM,3,False
2746,15685.2890625,2920,NSBM,3,False
2747,15685.2890625,2940,NSBM,3,False
2748,15685.287109375,2960,NSBM,3,False
2749,15685.2861328125,2980,NSBM,3,False
2750,15685.2900390625,3000,NSBM,3,False
2751,15685.2841796875,3020,NSBM,3,False
2752,15685.283203125,3040,NSBM,3,False
2753,15685.28125,3060,NSBM,3,False
2754,15685.2822265625,3080,NSBM,3,False
2755,15685.28125,3100,NSBM,3,False
2756,15685.2802734375,3120,NSBM,3,False
2757,15685.279296875,3140,NSBM,3,False
2758,15685.279296875,3160,NSBM,3,False
2759,15685.2763671875,3180,NSBM,3,False
2760,15685.267578125,3200,NSBM,3,False
2761,15685.265625,3220,NSBM,3,False
2762,15685.265625,3240,NSBM,3,False
2763,15685.265625,3260,NSBM,3,False
2764,15685.263671875,3280,NSBM,3,False
2765,15685.263671875,3300,NSBM,3,False
2766,15685.26171875,3320,NSBM,3,False
2767,15685.26171875,3340,NSBM,3,False
2768,15685.26171875,3360,NSBM,3,False
2769,15685.259765625,3380,NSBM,3,False
2770,15685.259765625,3400,NSBM,3,False
2771,15685.259765625,3420,NSBM,3,False
2772,15685.2587890625,3440,NSBM,3,False
2773,15685.2578125,3460,NSBM,3,False
2774,15685.2578125,3480,NSBM,3,False
2775,15685.255859375,3500,NSBM,3,False
2776,15685.255859375,3520,NSBM,3,False
2777,15685.255859375,3540,NSBM,3,False
2778,15685.25390625,3560,NSBM,3,False
2779,15685.25390625,3580,NSBM,3,False
2780,15685.2529296875,3600,NSBM,3,False
2781,15685.251953125,3620,NSBM,3,False
2782,15685.251953125,3640,NSBM,3,False
2783,15685.25,3660,NSBM,3,False
2784,15685.25,3680,NSBM,3,False
2785,15685.25,3700,NSBM,3,False
2786,15685.25,3720,NSBM,3,False
2787,15685.248046875,3740,NSBM,3,False
2788,15685.248046875,3760,NSBM,3,False
2789,15685.248046875,3780,NSBM,3,False
2790,15685.248046875,3800,NSBM,3,False
2791,15685.24609375,3820,NSBM,3,False
2792,15685.24609375,3840,NSBM,3,False
2793,15685.2470703125,3860,NSBM,3,False
2794,,3880,NSBM,3,False
2795,,3900,NSBM,3,False
2796,,3920,NSBM,3,False
2797,,3940,NSBM,3,False
2798,,3960,NSBM,3,False
2799,,3980,NSBM,3,False
2800,48925.3671875,0,NAA,3,True
2801,44424.16015625,20,NAA,3,True
2802,40159.96875,40,NAA,3,True
2803,36946.09765625,60,NAA,3,True
2804,34169.265625,80,NAA,3,True
2805,30699.7734375,100,NAA,3,True
2806,26181.9921875,120,NAA,3,True
2807,22713.87109375,140,NAA,3,True
2808,20409.978515625,160,NAA,3,True
2809,19253.81640625,180,NAA,3,True
2810,18476.603515625,200,NAA,3,True
2811,17948.06640625,220,NAA,3,True
2812,17619.03125,240,NAA,3,True
2813,17364.669921875,260,NAA,3,True
2814,17207.564453125,280,NAA,3,True
2815,17129.2421875,300,NAA,3,True
2816,17061.3359375,320,NAA,3,True
2817,17009.8828125,340,NAA,3,True
2818,16959.78515625,360,NAA,3,True
2819,16917.6875,380,NAA,3,True
2820,16865.859375,400,NAA,3,True
2821,16826.7578125,420,NAA,3,True
2822,16801.20703125,440,NAA,3,True
2823,16780.71875,460,NAA,3,True
2824,16763.2265625,480,NAA,3,True
2825,16748.400390625,500,NAA,3,True
2826,16726.138671875,520,NAA,3,True
2827,16658.037109375,540,NAA,3,True
2828,16590.5078125,560,NAA,3,True
2829,16524.337890625,580,NAA,3,True
2830,16461.234375,600,NAA,3,True
2831,16393.375,620,NAA,3,True
2832,16377.943359375,640,NAA,3,True
2833,16365.8349609375,660,NAA,3,True
2834,16357.07421875,680,NAA,3,True
2835,16348.65625,700,NAA,3,True
2836,16342.6884765625,720,NAA,3,True
2837,16337.42578125,740,NAA,3,True
2838,16332.72265625,760,NAA,3,True
2839,16328.4541015625,780,NAA,3,True
2840,16324.4296875,800,NAA,3,True
2841,16320.4716796875,820,NAA,3,True
2842,16315.8984375,840,NAA,3,True
2843,16305.421875,860,NAA,3,True
2844,16223.494140625,880,NAA,3,True
2845,15973.994140625,900,NAA,3,True
2846,15949.318359375,920,NAA,3,True
2847,15933.9384765625,940,NAA,3,True
2848,15919.4501953125,960,NAA,3,True
2849,15914.2548828125,980,NAA,3,True
2850,15906.748046875,1000,NAA,3,True
2851,15900.912109375,1020,NAA,3,True
2852,15897.8583984375,1040,NAA,3,True
2853,15893.533203125,1060,NAA,3,True
2854,15869.7021484375,1080,NAA,3,True
2855,15862.4091796875,1100,NAA,3,True
2856,15859.9375,1120,NAA,3,True
2857,15858.11328125,1140,NAA,3,True
2858,15856.4765625,1160,NAA,3,True
2859,15854.953125,1180,NAA,3,True
2860,15853.52734375,1200,NAA,3,True
2861,15852.185546875,1220,NAA,3,True
2862,15850.916015625,1240,NAA,3,True
2863,15849.708984375,1260,NAA,3,True
2864,15848.5517578125,1280,NAA,3,True
2865,15847.427734375,1300,NAA,3,True
2866,15846.32421875,1320,NAA,3,True
2867,15845.2265625,1340,NAA,3,True
2868,15844.1376953125,1360,NAA,3,True
2869,15843.09765625,1380,NAA,3,True
2870,15842.0087890625,1400,NAA,3,True
2871,15838.951171875,1420,NAA,3,True
2872,15834.130859375,1440,NAA,3,True
2873,15832.158203125,1460,NAA,3,True
2874,15814.818359375,1480,NAA,3,True
2875,15782.4208984375,1500,NAA,3,True
2876,15777.1748046875,1520,NAA,3,True
2877,15774.865234375,1540,NAA,3,True
2878,15772.0703125,1560,NAA,3,True
2879,15767.5166015625,1580,NAA,3,True
2880,15765.369140625,1600,NAA,3,True
2881,15764.169921875,1620,NAA,3,True
2882,15763.23828125,1640,NAA,3,True
2883,15762.435546875,1660,NAA,3,True
2884,15761.708984375,1680,NAA,3,True
2885,15761.029296875,1700,NAA,3,True
2886,15760.3818359375,1720,NAA,3,True
2887,15759.7578125,1740,NAA,3,True
2888,15759.1474609375,1760,NAA,3,True
2889,15758.5361328125,1780,NAA,3,True
2890,15757.8916015625,1800,NAA,3,True
2891,15757.1396484375,1820,NAA,3,True
2892,15756.35546875,1840,NAA,3,True
2893,15755.083984375,1860,NAA,3,True
2894,15750.99609375,1880,NAA,3,True
2895,15749.591796875,1900,NAA,3,True
2896,15749.0263671875,1920,NAA,3,True
2897,15748.53515625,1940,NAA,3,True
2898,15748.0908203125,1960,NAA,3,True
2899,15747.6708984375,1980,NAA,3,True
2900,15747.267578125,2000,NAA,3,True
2901,15746.876953125,2020,NAA,3,True
2902,15746.4931640625,2040,NAA,3,True
2903,15746.107421875,2060,NAA,3,True
2904,15745.666015625,2080,NAA,3,True
2905,15744.1298828125,2100,NAA,3,True
2906,15739.0185546875,2120,NAA,3,True
2907,15738.4013671875,2140,NAA,3,True
2908,15737.974609375,2160,NAA,3,True
2909,15737.4189453125,2180,NAA,3,True
2910,15733.1669921875,2200,NAA,3,True
2911,15731.9599609375,2220,NAA,3,True
2912,15731.544921875,2240,NAA,3,True
2913,15731.244140625,2260,NAA,3,True
2914,15730.9609375,2280,NAA,3,True
2915,15730.6884765625,2300,NAA,3,True
2916,15730.423828125,2320,NAA,3,True
2917,15730.166015625,2340,NAA,3,True
2918,15729.9150390625,2360,NAA,3,True
2919,15729.6708984375,2380,NAA,3,True
2920,15729.431640625,2400,NAA,3,True
2921,15729.197265625,2420,NAA,3,True
2922,15728.96875,2440,NAA,3,True
2923,15728.7421875,2460,NAA,3,True
2924,15728.513671875,2480,NAA,3,True
2925,15728.2705078125,2500,NAA,3,True
2926,15727.90625,2520,NAA,3,True
2927,15725.375,2540,NAA,3,True
2928,15724.4140625,2560,NAA,3,True
2929,15724.1171875,2580,NAA,3,True
2930,15723.9169921875,2600,NAA,3,True
2931,15723.7294921875,2620,NAA,3,True
2932,15723.546875,2640,NAA,3,True
2933,15723.3681640625,2660,NAA,3,True
2934,15723.1923828125,2680,NAA,3,True
2935,15723.021484375,2700,NAA,3,True
2936,15722.8525390625,2720,NAA,3,True
2937,15722.6884765625,2740,NAA,3,True
2938,15722.525390625,2760,NAA,3,True
2939,15722.36328125,2780,NAA,3,True
2940,15722.205078125,2800,NAA,3,True
2941,15722.0419921875,2820,NAA,3,True
2942,15721.8701171875,2840,NAA,3,True
2943,15721.6279296875,2860,NAA,3,True
2944,15720.08984375,2880,NAA,3,True
2945,15713.2685546875,2900,NAA,3,True
2946,15712.4580078125,2920,NAA,3,True
2947,15712.201171875,2940,NAA,3,True
2948,15712.021484375,2960,NAA,3,True
2949,15711.8671875,2980,NAA,3,True
2950,15711.7216796875,3000,NAA,3,True
2951,15711.58203125,3020,NAA,3,True
2952,15711.4453125,3040,NAA,3,True
2953,15711.3115234375,3060,NAA,3,True
2954,15711.1787109375,3080,NAA,3,True
2955,15711.04296875,3100,NAA,3,True
2956,15710.9013671875,3120,NAA,3,True
2957,15710.7294921875,3140,NAA,3,True
2958,15710.421875,3160,NAA,3,True
2959,15708.4873046875,3180,NAA,3,True
2960,15705.8564453125,3200,NAA,3,True
2961,15705.431640625,3220,NAA,3,True
2962,15705.23828125,3240,NAA,3,True
2963,15705.0966796875,3260,NAA,3,True
2964,15704.9697265625,3280,NAA,3,True
2965,15704.84375,3300,NAA,3,True
2966,15704.7060546875,3320,NAA,3,True
2967,15704.5888671875,3340,NAA,3,True
2968,15704.4892578125,3360,NAA,3,True
2969,15704.392578125,3380,NAA,3,True
2970,15704.296875,3400,NAA,3,True
2971,15704.205078125,3420,NAA,3,True
2972,15704.115234375,3440,NAA,3,True
2973,15704.025390625,3460,NAA,3,True
2974,15703.9384765625,3480,NAA,3,True
2975,15703.853515625,3500,NAA,3,True
2976,15703.76953125,3520,NAA,3,True
2977,15703.6875,3540,NAA,3,True
2978,15703.60546875,3560,NAA,3,True
2979,15703.52734375,3580,NAA,3,True
2980,15703.4482421875,3600,NAA,3,True
2981,15703.37109375,3620,NAA,3,True
2982,15703.2958984375,3640,NAA,3,True
2983,15703.2216796875,3660,NAA,3,True
2984,15703.1484375,3680,NAA,3,True
2985,15703.076171875,3700,NAA,3,True
2986,15703.005859375,3720,NAA,3,True
2987,15702.935546875,3740,NAA,3,True
2988,15702.8671875,3760,NAA,3,True
2989,15702.798828125,3780,NAA,3,True
2990,15702.7314453125,3800,NAA,3,True
2991,15702.666015625,3820,NAA,3,True
2992,15702.6015625,3840,NAA,3,True
2993,15702.5361328125,3860,NAA,3,True
2994,15702.4716796875,3880,NAA,3,True
2995,15702.408203125,3900,NAA,3,True
2996,15702.34375,3920,NAA,3,True
2997,15702.27734375,3940,NAA,3,True
2998,15702.2109375,3960,NAA,3,True
2999,15702.146484375,3980,NAA,3,True
3000,19898.29296875,0,NSBM,3,True
3001,18791.16796875,20,NSBM,3,True
3002,18168.578125,40,NSBM,3,True
3003,17685.32421875,60,NSBM,3,True
3004,17250.5,80,NSBM,3,True
3005,16837.552734375,100,NSBM,3,True
3006,16437.685546875,120,NSBM,3,True
3007,16062.443359375,140,NSBM,3,True
3008,15765.3125,160,NSBM,3,True
3009,15582.7373046875,180,NSBM,3,True
3010,15498.388671875,200,NSBM,3,True
3011,15469.5927734375,220,NSBM,3,True
3012,15458.26953125,240,NSBM,3,True
3013,15451.6005859375,260,NSBM,3,True
3014,15446.810546875,280,NSBM,3,True
3015,15442.833984375,300,NSBM,3,True
3016,15439.810546875,320,NSBM,3,True
3017,15437.38671875,340,NSBM,3,True
3018,15435.36328125,360,NSBM,3,True
3019,15433.6259765625,380,NSBM,3,True
3020,15432.0556640625,400,NSBM,3,True
3021,15429.953125,420,NSBM,3,True
3022,15423.146484375,440,NSBM,3,True
3023,15419.27734375,460,NSBM,3,True
3024,15417.19921875,480,NSBM,3,True
3025,15415.552734375,500,NSBM,3,True
3026,15414.1015625,520,NSBM,3,True
3027,15412.7373046875,540,NSBM,3,True
3028,15411.28125,560,NSBM,3,True
3029,15409.55859375,580,NSBM,3,True
3030,15407.7158203125,600,NSBM,3,True
3031,15406.25,620,NSBM,3,True
3032,15405.142578125,640,NSBM,3,True
3033,15403.88671875,660,NSBM,3,True
3034,15402.17578125,680,NSBM,3,True
3035,15399.4248046875,700,NSBM,3,True
3036,15395.083984375,720,NSBM,3,True
3037,15391.78125,740,NSBM,3,True
3038,15390.3125,760,NSBM,3,True
3039,15389.55859375,780,NSBM,3,True
3040,15389.0126953125,800,NSBM,3,True
3041,15388.509765625,820,NSBM,3,True
